date,symbol,side,entry,stop,target,exit,poc,vah,val,outcome,R
2026-06-11,BNBUSDT,short,602.13,603.2914949999999,599.4728749999999,599.4728749999999,599.4728749999999,599.82625,598.54125,win,1.6655853017018203
2026-06-11,XRPUSDT,short,1.1188,1.12106025,1.10954375,1.10954375,1.10954375,1.1120625,1.108,win,3.501245437451651
2026-06-12,BTCUSDT,long,63161.37,63090.439000000006,63304.567624999996,63304.567624999996,63304.567624999996,63411.329,63218.14175,win,0.9502753521026971
2026-06-12,ETHUSDT,long,1656.64,1654.5922900000003,1661.841625,1654.5922900000003,1661.841625,1665.80625,1658.91125,loss,-1.9708249703327965
2026-06-12,SOLUSDT,short,66.92,67.11354,66.602,67.11354,66.602,66.866,66.56200000000001,loss,-1.4149219799524673
2026-06-12,BNBUSDT,short,606.64,607.58364,605.838125,607.58364,605.838125,606.27125,604.34625,loss,-1.7714467381628918
2026-06-12,XRPUSDT,long,1.129,1.12773585,1.1320925000000002,1.12773585,1.1320925000000002,1.1345150000000002,1.129925,loss,-2.0717082624689303
2026-06-13,BTCUSDT,long,64091.74,64053.27734,64231.149375,64231.149375,64231.149375,64239.081249999996,64180.15875,win,1.6249340789224436
2026-06-13,ETHUSDT,long,1677.53,1676.00158,1680.1287499999999,1680.1287499999999,1680.1287499999999,1680.7414999999999,1679.5805,win,0.3832153465669985
2026-06-13,SOLUSDT,long,67.93,67.856055,68.023,68.023,68.023,68.352,68.016,win,0.15530461829721964
2026-06-13,BNBUSDT,long,608.67,608.33568,609.685,608.33568,609.685,610.16,609.476,loss,-3.1847451543435743
2026-06-13,XRPUSDT,long,1.1509,1.1502246,1.1523675,1.1523675,1.1523675,1.152725,1.151555,win,0.12795380515243687
2026-06-14,BTCUSDT,short,64314.66,64348.057949999995,64293.3,64293.3,64293.3,64301.8,64257.6,win,-1.671287968273915
2026-06-14,ETHUSDT,short,1666.54,1667.79348,1665.531625,1665.531625,1665.531625,1666.4650000000001,1664.99125,win,-0.7909763219198138
2026-06-14,SOLUSDT,short,67.67,67.77386999999999,67.56625,67.77386999999999,67.56625,67.6525,67.5475,loss,-1.7817849234621224
2026-06-14,BNBUSDT,long,611.12,610.7944500000001,611.34375,611.34375,611.34375,611.51,611.3,win,-1.565332514207186
2026-06-14,XRPUSDT,long,1.1341,1.1328333,1.135485,1.135485,1.135485,1.13652,1.13445,win,0.01901002605191914
2026-06-15,BTCUSDT,long,66454.31,66410.268255,66788.15,66410.268255,66788.15,66886.0,66566.7,loss,-2.8106723972905496
2026-06-15,ETHUSDT,long,1809.58,1804.21744,1816.558125,1816.558125,1816.558125,1819.13625,1811.9175,win,0.8963310433822772
2026-06-15,SOLUSDT,long,73.46,73.233365,73.98575,73.233365,73.98575,74.1615,73.6065,loss,-1.388960222384031
2026-06-15,BNBUSDT,long,625.76,625.22723,629.82975,625.22723,629.82975,630.99,627.3045,loss,-2.409448730221223
2026-06-15,XRPUSDT,long,1.239,1.2377808,1.2449500000000002,1.2449500000000002,1.2449500000000002,1.2469000000000001,1.2409000000000001,win,3.6607611548551486
2026-06-16,BTCUSDT,short,66221.99,66259.113,66115.459,66259.113,66115.459,66136.27,65999.512,loss,-3.1406240874933724
2026-06-16,ETHUSDT,long,1798.14,1795.5117950000001,1803.09025,1803.09025,1803.09025,1806.822,1801.3055,win,1.0625053981709534
2026-06-16,SOLUSDT,long,73.96,73.90303,74.28037499999999,74.28037499999999,74.28037499999999,74.36,74.12725,win,4.065701246270466
2026-06-16,BNBUSDT,short,607.9,608.20395,605.8218750000001,605.8218750000001,605.8218750000001,607.06075,604.14575,win,4.437062016778904
2026-06-16,XRPUSDT,long,1.225,1.2239877,1.230255,1.230255,1.230255,1.2326700000000002,1.22805,win,3.739010174848668
2026-06-17,BTCUSDT,short,65345.99,65382.65499,65213.373625,65213.373625,65213.373625,65342.71,65071.7195,win,1.4782817887033584
2026-06-17,ETHUSDT,long,1761.25,1759.669725,1766.129375,1759.669725,1766.129375,1768.65625,1762.43625,loss,-2.337425448102363
2026-06-17,SOLUSDT,long,72.22,72.173895,72.523375,72.173895,72.523375,72.63175,72.37675,loss,-2.879709359071799
2026-06-17,BNBUSDT,long,609.15,608.67551,611.51675,608.67551,611.51675,612.158,610.448,loss,-2.5405593373940083
2026-06-17,XRPUSDT,long,1.201,1.1997998,1.20375125,1.1997998,1.20375125,1.20542,1.2016375,loss,-2.2007998666889006
2026-06-18,BTCUSDT,long,63935.99,63784.022035,64073.631125,63784.022035,64073.631125,64284.002,63965.25825,loss,-1.5048642192451673
2026-06-18,ETHUSDT,short,1741.33,1746.3327299999999,1732.980625,1732.980625,1732.980625,1740.0674999999999,1732.2475,win,1.2512726051576035
2026-06-18,SOLUSDT,short,71.16,71.41569,70.97562500000001,70.97562500000001,70.97562500000001,71.15375,70.75,win,0.38712112323512116
2026-06-18,BNBUSDT,short,591.3,592.6962,589.309,589.309,589.309,590.206,588.49,win,0.9178054719953916
2026-06-18,XRPUSDT,short,1.1638,1.16548245,1.1596125000000002,1.1596125000000002,1.1596125000000002,1.16313,1.1571,win,1.65885464649743
2026-06-19,BTCUSDT,short,63226.33,63350.529435,63060.4,63060.4,63060.4,63082.4,62959.2,win,0.7251112213191946
2026-06-19,ETHUSDT,short,1704.63,1706.562855,1699.090625,1699.090625,1699.090625,1703.0,1695.18125,win,1.8075949825519466
2026-06-19,SOLUSDT,short,69.33,69.444705,68.98162500000001,68.98162500000001,68.98162500000001,69.06,68.76075,win,2.311834706420718
2026-06-19,BNBUSDT,short,577.14,577.90881,574.2002500000001,577.90881,574.2002500000001,575.731,573.69,loss,-1.9008311546415535
2026-06-19,XRPUSDT,short,1.1408,1.14267105,1.1345337500000001,1.1345337500000001,1.1345337500000001,1.136795,1.13244,win,2.617401993533175
2026-06-20,BTCUSDT,long,63346.64,63314.966680000005,63380.025624999995,63380.025624999995,63380.025624999995,63411.0925,63354.87625,win,-1.3459385691178618
2026-06-20,ETHUSDT,long,1709.53,1708.1455,1718.404375,1708.1455,1718.404375,1719.31,1715.80825,loss,-2.4817161430120365
2026-06-20,SOLUSDT,short,71.19,71.29563,71.07662499999999,71.07662499999999,71.07662499999999,71.16,70.94975000000001,win,0.26457445801385554
2026-06-20,BNBUSDT,short,584.73,585.1824449999999,584.097625,584.097625,584.097625,584.56,583.77225,win,-0.15316999856334151
2026-06-20,XRPUSDT,long,1.1395,1.1387303500000001,1.1412187500000002,1.1412187500000002,1.1412187500000002,1.141725,1.14024,win,0.4565062041191248
2026-06-21,BTCUSDT,short,64108.75,64140.804375,64048.125625,64140.804375,64048.125625,64079.99,64020.01,loss,-3.4000000000000217
2026-06-21,ETHUSDT,short,1724.3,1725.2321849999998,1722.895125,1725.2321849999998,1722.895125,1723.7894999999999,1722.12,loss,-3.2196881520301694
2026-06-21,SOLUSDT,short,73.71,73.766865,73.507125,73.766865,73.507125,73.61025,73.47,loss,-2.5554734898443145
2026-06-21,BNBUSDT,short,588.22,588.51411,587.560125,588.51411,587.560125,587.6579999999999,587.3969999999999,loss,-3.4000000000005515
2026-06-21,XRPUSDT,short,1.143,1.1435715,1.1420875000000001,1.1435715,1.1420875000000001,1.14265,1.14175,loss,-3.4000000000002224
2026-06-22,BTCUSDT,short,65529.99,65622.55488,65279.5325,65622.55488,65279.5325,65452.01,65166.53,loss,-1.8495229292146398
2026-06-22,ETHUSDT,long,1769.19,1767.13599,1771.203,1771.203,1771.203,1778.5620000000001,1769.196,win,-0.053567412037953274
2026-06-22,SOLUSDT,short,74.91,74.987475,74.75562500000001,74.987475,74.75562500000001,74.8395,74.53450000000001,loss,-2.160271055178987
2026-06-22,BNBUSDT,short,601.91,602.551125,600.822625,600.822625,600.822625,601.3712499999999,600.21625,win,0.5694412166113606
2026-06-22,XRPUSDT,short,1.1613,1.16248095,1.1589625,1.16248095,1.1589625,1.159885,1.1564,loss,-2.1800330242601715
